Public Name,LC Classification Code,Availability,Title,Subjects,Classification Code,ISBN,Author,Network Number,Publication Date,Edition,Publisher,Series,MMS Id,Originating System ID
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Complete guide to semiconductor devices /,"Semiconductors--Handbooks, manuals, etc.; Semiconductors--History.; Electronic books.; Semiconductors--Handbooks, manuals, etc; Semiconductors--History; Electrical & Computer Engineering; Engineering & Applied Sciences; Electrical Engineering",TK,1118014766; 9781118014769; 0470547200; 9780470547205; 0471202401; 9780471202400,"Ng, Kwok Kwok, 1952-",(PQKB)11579015; (PQKBWorkID)10431168; (PQKBTitleCode)TC402737; (PQKBTitleCode)TC0000402737; (PQKBManifestationID)11265373; (SSID)ssj402737; (SSID)ssj0000402737; (IEEE)5271197; (IDAMS)b000064810cc94b; (IDAMS)0b000064810cc94b; (CaBNVSL)mat5271197; (CaBNVSL)mat05271197; (CKB)2430000000037234,2002,2nd ed.,IEEE Press,,9982715920602771,992430000000037234
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,"Computer, network, software, and hardware engineering with applications",Computer engineering.; Computer networks.; Software engineering.; Electronic books.,TK,1280673559; 9781280673559; 9786613650481; 661365048X; 1118181271; 9781118181270; 111818128X; 9781118181287; 1118181255; 9781118181256; 1118037456; 9781118037454,"Shneidewind, Norman.",(MiAaPQ)EBC818524; (PQKB)11116269; (PQKBWorkID)10666345; (PQKBTitleCode)TC611555; (PQKBTitleCode)TC0000611555; (PQKBManifestationID)11974011; (SSID)ssj611555; (SSID)ssj0000611555; (OCoLC)777374854; (EBL)818524; (CKB)2670000000171230,2012.,,John Wiley,,9982749595602771,992670000000171230
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Computer-aided design of analog integrated circuits and systems,Integrated circuits--Computer-aided design; Electrical & Computer Engineering; Engineering & Applied Sciences; Electrical Engineering,TK,047122782X; 9780471227823; 0470544317; 9780470544310,,(PQKB)10875275; (PQKBWorkID)10445256; (PQKBTitleCode)TC402741; (PQKBTitleCode)TC0000402741; (PQKBManifestationID)12092339; (SSID)ssj402741; (SSID)ssj0000402741; (CKB)2580000000002502,2002,,Wiley,,9982705305502771,992580000000002502
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Conformal array antenna theory and design,Antenna arrays.; Antennas (Electronics); Electronic books.,TK,1280349743; 9781280349744; 9786610349746; 6610349746; 0470314303; 9780470314302; 047178012X; 9780471780120; 0471780111; 9780471780113; 0471465844; 9780471465843,"Josefsson, Lars, 1939-",(MiAaPQ)EBC252645; (PQKB)11070119; (PQKBWorkID)10070643; (PQKBTitleCode)TC128667; (PQKBTitleCode)TC0000128667; (PQKBManifestationID)11138939; (SSID)ssj128667; (SSID)ssj0000128667; (OCoLC)166143230; (EBL)252645; (CKB)1000000000355682,c2006.,,Wiley-Interscience,IEEE Press Series on Electromagnetic Wave Theory,9982733848302771,991000000000355682
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Contamination and ESD control in high-technology manufacturing,Electronic apparatus and appliances--Protection.; Electric discharges.; Electrostatics.; Contamination (Technology); Clean rooms.; Electronic books.,TK,1280549785; 9781280549786; 9786610549788; 6610549788; 0470007788; 9780470007785; 047000777X; 9780470007778; 0471414522; 9780471414520,"Welker, R. W.",(MiAaPQ)EBC270454; (PQKB)11356148; (PQKBWorkID)10078932; (PQKBTitleCode)TC129567; (PQKBTitleCode)TC0000129567; (PQKBManifestationID)11144133; (SSID)ssj129567; (SSID)ssj0000129567; (OCoLC)476004178; (EBL)270454; (CKB)1000000000355779,c2006.,,IEEE Press; John Wiley & Sons,,9982733839702771,991000000000355779
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Control of electric machine drive system,Electric driving--Automatic control.; Electronic books.,TK,1118099567; 9781118099568; 0470876549; 9780470876541; 1299186106; 9781299186101; 0470876557; 9780470876558; 0470590793; 9780470590799,"Sul, Seung-Ki.",(MiAaPQ)EBC699185; (PQKB)11174247; (PQKBWorkID)10572864; (PQKBTitleCode)TC483546; (PQKBTitleCode)TC0000483546; (PQKBManifestationID)12140646; (SSID)ssj483546; (SSID)ssj0000483546; (OCoLC)701472349; (EBL)699185; (CKB)2670000000059981,c c2011.,,Wiley-IEEE,IEEE Press Series on Power Engineering,9982698404902771,992670000000059981
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Control of power inverters in renewable energy and smart grid integration,Electric inverters.; Electric current converters.; Interconnected electric utility systems.; Smart power grids.; Renewable energy sources.; Electronic books.,TK,1118481801; 9781118481806; 1299187366; 9781299187368; 111848178X; 9781118481783; 1118481798; 9781118481790; 0470667095; 9780470667095,"Zhong, Qing-Chang.",(MiAaPQ)EBC1118505; (OCoLC)827208379; (EBL)1118505; (CKB)2670000000325705,[2013],,John Wiley & Sons Inc,Wiley - IEEE,9982750804602771,992670000000325705
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,"Coplanar waveguide circuits, components, and systems",Microwave transmission lines.; Wave guides.; Antennas (Electronics); Electronic books.,TK,1280367474; 9781280367472; 9786610367474; 6610367477; 0470347511; 9780470347515; 0471463930; 9780471463931; 0471224758; 9780471224754; 0471161217; 9780471161219,"Simons, Rainee, 1949-",(MiAaPQ)EBC152049; (PQKB)11623446; (PQKBWorkID)10095807; (PQKBTitleCode)TC80388; (PQKBTitleCode)TC0000080388; (PQKBManifestationID)11107461; (SSID)ssj80388; (SSID)ssj0000080388; (OCoLC)475871805; (EBL)152049; (CKB)111056485564810,2001.,,John Wiley,Wiley Series in Microwave and Optical Engineering,9982704813002771,99111056485564810
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Cyber-assurance for the internet of things /,Internet--Security measures.; Electronic books.,TK,1119193885; 9781119193883; 1119193877; 9781119193876; 1119193788; 9781119193784; 1119193869; 9781119193869,,(MiAaPQ)EBC4770364; (CKB)4330000000009277,2017.,,Wiley-IEEE Press,,9983324989102771,(CKB)4330000000009277
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,DSP processor fundamentals : architectures and features,Signal processing--Digital techniques--Equipment and supplies; Microprocessors; Electrical & Computer Engineering; Engineering & Applied Sciences; Telecommunications,TK,0780334051; 9780780334052; 0470544430; 9780470544433,,(PQKB)11598652; (PQKBWorkID)10431590; (PQKBTitleCode)TC402770; (PQKBTitleCode)TC0000402770; (PQKBManifestationID)12129033; (SSID)ssj402770; (SSID)ssj0000402770; (CKB)2580000000002513,1997,,IEEE Press,,9982705304102771,992580000000002513
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,"DWDM : networks, devices, and technology",Wavelength division multiplexing; Optical communications; Multiplexing; Electrical & Computer Engineering; Engineering & Applied Sciences; Telecommunications,TK,0471269050; 9780471269052; 0470544449; 9780470544440,"Kartalopoulos, Stamatios V Author",(PQKB)10303593; (PQKBWorkID)10431445; (PQKBTitleCode)TC402771; (PQKBTitleCode)TC0000402771; (PQKBManifestationID)12153834; (SSID)ssj402771; (SSID)ssj0000402771; (CKB)2580000000002514,2003,,IEEE Press,,9982705303902771,992580000000002514
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,"Dawn of the electric age electrical technologies in the shaping of the modern world, 1914-1945 /",Electrification--History--20th century.; Electrical engineering--History--20th century.; Electric apparatus and appliances--History--20th century.; Electronic books.,TK,1282137042; 9781282137042; 9786612137044; 6612137045; 0470409754; 9780470409756; 0470409746; 9780470409749; 0470260653; 9780470260654,"Nebeker, Frederik.",(MiAaPQ)EBC448927; (PQKB)10475534; (PQKBWorkID)10057605; (PQKBTitleCode)TC135217; (PQKBTitleCode)TC0000135217; (PQKBManifestationID)11150172; (SSID)ssj135217; (SSID)ssj0000135217; (OCoLC)430230129; (EBL)448927; (CKB)1000000000773883,c2009.,,IEEE,,9982711721202771,991000000000773883
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,"Delta-Sigma data converters : theory, design, and simulation",Analog-to-digital converters--Design; Digital-to-analog converters; Modulators (Electronics); Electrical & Computer Engineering; Electrical Engineering; Engineering & Applied Sciences,TK,0780310454; 9780780310452; 047054435X; 9780470544358,,(PQKB)10699126; (PQKBWorkID)10425611; (PQKBTitleCode)TC402762; (PQKBTitleCode)TC0000402762; (PQKBManifestationID)12171591; (SSID)ssj402762; (SSID)ssj0000402762; (CKB)2580000000002506,1996,,IEEE Press,,9982705304702771,992580000000002506
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Design and analysis of magnetoresistive recording heads /,Magnetic recorders and recording--Heads.; Electronic books.,TK,0471363588; 9780471363583; 0470547243; 9780470547243,"Williams, Edgar M., author.",(PQKB)11435936; (PQKBWorkID)10432251; (PQKBTitleCode)TC402763; (PQKBTitleCode)TC0000402763; (PQKBManifestationID)12146738; (SSID)ssj402763; (SSID)ssj0000402763; (IEEE)5271295; (IDAMS)b000064810cca7b; (IDAMS)0b000064810cca7b; (CaBNVSL)mat5271295; (CaBNVSL)mat05271295; (CKB)2580000000002676,2000,,Wiley IEEE Press Imprint,,9982705490902771,992580000000002676
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Design and fabrication of self-powered micro-harvesters : rotating and vibrated micro-power systems /,Microharvesters (Microelectronics); Piezoelectric transducers.; Electric machinery--Rotors.; Electronic books.,TK,1118487826; 9781118487822; 1118487818; 9781118487815; 1306638968; 9781306638968; 1118487796; 9781118487792; 111848780X; 9781118487808,"Pan, C. T., author.",(MiAaPQ)EBC1673971; (OCoLC)880437685; (PQKB)10759909; (PQKBWorkID)11205562; (PQKBTitleCode)TC1211756; (PQKBTitleCode)TC0001211756; (PQKBManifestationID)11693779; (SSID)ssj1211756; (SSID)ssj0001211756; (OCoLC)877039012; (EBL)1673971; (CKB)2670000000558014,[2014],,John Wiley & Sons Inc,,9982751686502771,992670000000558014
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Design for embedded image processing on FPGAs,Embedded computer systems.; Field programmable gate arrays.; Electronic books.,TK,0470828528; 9780470828526; 1283175169; 9781283175166; 0470828501; 9780470828502; 9786613175168; 6613175161; 0470828498; 9780470828496; 047082851X; 9780470828519,"Bailey, Donald G. 1962- (Donald Graeme),",(MiAaPQ)EBC693370; (PQKB)10118608; (PQKBWorkID)10527422; (PQKBTitleCode)TC521968; (PQKBTitleCode)TC0000521968; (PQKBManifestationID)11325856; (SSID)ssj521968; (SSID)ssj0000521968; (OCoLC)747426562; (EBL)693370; (CKB)2670000000114767,2011.,,Wiley,,9982751616502771,992670000000114767
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Design through Verilog HDL /,Verilog (Computer hardware description language); Electrical and Electronics Engineering.; Electronic books.; Electrical Engineering; Electrical & Computer Engineering; Engineering & Applied Sciences,TK,1280557079; 9781280557071; 9786610557073; 6610557071; 0471722995; 9780471722991; 0471723002; 9780471723004; 0471441481; 9780471441489,"Patmaönåapaön, òTi. åAr, author.",(PQKB)11613381; (PQKBWorkID)10273700; (PQKBTitleCode)TC293726; (PQKBTitleCode)TC0000293726; (PQKBManifestationID)11213278; (SSID)ssj293726; (SSID)ssj0000293726; (IEEE)5236707; (IDAMS)b00006481094dc8; (IDAMS)0b00006481094dc8; (CaBNVSL)mat5236707; (CaBNVSL)mat05236707; (CKB)1000000000019056,2003,,Wiley IEEE Press Imprint,,9982773693902771,991000000000019056
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,"Design, control and application of modular multilevel converters for HVDC transmission systems /",Electric power transmission--Direct current--Equipment and supplies.; Electric current converters--Automatic control.; Electric current converters--Design and construction.; Electronic books.,TK,1118851528; 9781118851524; 1118851552; 9781118851555; 1118851560; 9781118851562,"Sharifabadi, Kamran.",(MiAaPQ)EBC4653366; (PQKB)23515422; (PQKBWorkID)14939071; (PQKBManifestationID)16372164; (EBL)4653366; (CKB)4330000000007298,2016.,,IEEE Press; Wiley,Wiley - IEEE,9983024795802771,(CKB)4330000000007298
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Developments in data storage materials perspective /,Computer storage devices.; Electronic books.,TK,1118096835; 9781118096833; 1283294672; 9781283294676; 9786613294678; 6613294675; 1118096827; 9781118096826; 1118096819; 9781118096819; 0470501006; 9780470501009,"Piramanayagam, S. N.",(MiAaPQ)EBC697515; (PQKB)11101124; (PQKBWorkID)10545787; (PQKBTitleCode)TC535822; (PQKBTitleCode)TC0000535822; (PQKBManifestationID)12202329; (SSID)ssj535822; (SSID)ssj0000535822; (OCoLC)816866782; (EBL)697515; (CKB)2550000000056578,c2012.,,IEEE Press; Wiley,,9982756837102771,992550000000056578
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Digital Control of High-Frequency Switched-Mode Power Converters /,Electric current converters--Automatic control.; Switching power supplies--Automatic control.; Digital control systems.; Electronic books.,TK,1119025397; 9781119025399; 1119025370; 9781119025375; 1119025494; 9781119025498; 1118935101; 9781118935101,"Corradini, Luca.",(MiAaPQ)EBC1895939; (MiAaPQ)EBC4040610; (PQKB)11229411; (PQKBWorkID)11481187; (PQKBTitleCode)TC1515219; (PQKBTitleCode)TC0001515219; (PQKBManifestationID)11875669; (SSID)ssj1515219; (SSID)ssj0001515219; (EBL)4040610; (CKB)3710000000503512,2015.,,The Institute of Electrical and Electronics Engineers,IEEE Press Series on Power Engineering,9983243661302771,(CKB)3710000000503512
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Digital Services in the 21st Century /,Wireless communication systems.; Internet.; Electronic books.,TK,1119314917; 9781119314912; 1119314909; 9781119314905; 1119314852; 9781119314851,"Sánchez, Antonio , author.",(MiAaPQ)EBC4860609; (CKB)4330000000010192,2017.,,Wiley; IEEE Press,ComSoc guides to communications technologies.,9983324987802771,(CKB)4330000000010192
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Digital Transmission Engineering,Digital communications.; Electronic books.; Digital communications; Electrical & Computer Engineering; Engineering & Applied Sciences; Telecommunications,TK,1280311320; 9781280311321; 9786610311323; 6610311323; 0470324090; 9780470324097; 0471733660; 9780471733669; 0471733652; 9780471733652; 0471694649; 9780471694649,"Anderson, John B.",(PQKB)11431608; (PQKBWorkID)10005820; (PQKBTitleCode)TC139232; (PQKBTitleCode)TC0000139232; (PQKBManifestationID)11143733; (SSID)ssj139232; (SSID)ssj0000139232; (OCoLC)63543882; (EBL)244303; (CKB)1000000000355339,2006.,2nd ed.,Wiley,IEEE Series on Digital & Mobile Communication,9982733852602771,991000000000355339
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Digital communication over fading channels,Digital communications--Reliability--Mathematics.; Radio--Transmitters and transmission--Fading.; Electronic books.,TK,1280275332; 9781280275333; 9786610275335; 6610275335; 0470361204; 9780470361207; 0471715239; 9780471715238; 0471715220; 9780471715221; 0471649538; 9780471649533,"Simon, Marvin Kenneth, 1939-",(MiAaPQ)EBC225807; (PQKB)10444928; (PQKBWorkID)10106094; (PQKBTitleCode)TC139020; (PQKBTitleCode)TC0000139020; (PQKBManifestationID)11130149; (SSID)ssj139020; (SSID)ssj0000139020; (OCoLC)57679583; (EBL)225807; (CKB)1000000000019140,c2005.,2nd ed.,Wiley-Interscience,Wiley Series in Telecommunications and Signal Processing,9982773681902771,991000000000019140
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Digital filters principles and applications with MATLAB /,"Electric filters, Digital.; Signal processing--Digital techniques--Mathematics.; Electronic books.; MATLAB.",TK,1283273004; 9781283273008; 9786613273000; 6613273007; 1118141148; 9781118141144; 1118141121; 9781118141120; 1118141156; 9781118141151; 0470770392; 9780470770399,"Taylor, Fred J., 1940-",(MiAaPQ)EBC693319; (PQKB)10849081; (PQKBWorkID)10545983; (PQKBTitleCode)TC535867; (PQKBTitleCode)TC0000535867; (PQKBManifestationID)11341982; (SSID)ssj535867; (SSID)ssj0000535867; (OCoLC)757511643; (EBL)693319; (CKB)2550000000054352,2012.,,Wiley-IEEE Press,IEEE Series on Digital & Mobile Communication,9982756555002771,992550000000054352
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Digital microwave communication engineering point-to-point microwave systems /,Microwave communication systems.; Digital communication.; Electronic books.,TK,1118636805; 9781118636800; 1118636740; 9781118636749; 1118636333; 9781118636336; 0470125349; 9780470125342,"Kizer, George M. 1945- (George Maurice),",(MiAaPQ)EBC1188061; (PQKB)11211865; (PQKBWorkID)10865964; (PQKBTitleCode)TC873413; (PQKBTitleCode)TC0000873413; (PQKBManifestationID)11957766; (SSID)ssj873413; (SSID)ssj0000873413; (OCoLC)844939478; (EBL)1188061; (CKB)2670000000358692,2013.,,John Wiley & Sons Inc,,9982747445002771,992670000000358692
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Digital signal processing and applications with the TMS320C6713 and TMS320C6416 DSK,Signal processing--Digital techniques.; Texas Instruments TMS320 series microprocessors--Programming.; Electronic books.,TK,0470652411; 9780470652411; 1118210344; 9781118210345; 1281317640; 9781281317643; 9786611317645; 6611317643; 0470238143; 9780470238141; 0470238135; 9780470238134; 0470138661; 9780470138663,"Chassaing, Rulph.",(MiAaPQ)EBC362017; (PQKB)11500798; (PQKBWorkID)10302760; (PQKBTitleCode)TC294019; (PQKBTitleCode)TC0000294019; (PQKBManifestationID)11277994; (SSID)ssj294019; (SSID)ssj0000294019; (OCoLC)437224641; (EBL)362017; (CKB)1000000000687340,c2008.,2nd ed.,Wiley-Interscience,Topics in Digital Signal Processing,9982695172802771,991000000000687340
